Категория;Товар;Цена;Адрес;Видим;Рекомендуемый;Бренд;Вариант;"Старая цена";Артикул;Склад;"Заголовок страницы";"Ключевые слова";"Описание страницы";Аннотация;Описание;Изображения;Диаметр;Высота;Вес;Долговечность;Упаковка;"Срок годности"
"Букеты, Букеты/Тюльпаны, Стиль/Белый, Стиль/Желтый, Стиль/Красный, Стиль/Разноцветный, Стиль/Яркий, Композиции/Летние, Композиции/Весенние, По случаю/8 марта, По случаю/Поздравление, Кому/Женщине, Кому/Жене, Кому/Учителю, Кому/Маме";Нежность;1130.00;nezhnost;1;;;"15 цветков";;;;Нежность;"Весенние тюльпаны, Букеты";"Возможен вариан выбора цвета букета: белый, желтый, красный, микс.";"<p>Возможен вариан выбора цвета букета: белый, желтый, красный, микс.</p>";;"vesennie-tyulpany1.jpg, vesennie-tyulpany-7.jpg, vesennie-tyulpany-71_1.jpg, vesennie-tyulpany.jpg";;;;;;
"Букеты, Букеты/Тюльпаны, Стиль/Белый, Стиль/Желтый, Стиль/Красный, Стиль/Разноцветный, Стиль/Яркий, Композиции/Летние, Композиции/Весенние, По случаю/8 марта, По случаю/Поздравление, Кому/Женщине, Кому/Жене, Кому/Учителю, Кому/Маме";Нежность;1270.00;nezhnost;1;;;"17 цветков";;;;Нежность;"Весенние тюльпаны, Букеты";"Возможен вариан выбора цвета букета: белый, желтый, красный, микс.";"<p>Возможен вариан выбора цвета букета: белый, желтый, красный, микс.</p>";;"vesennie-tyulpany1.jpg, vesennie-tyulpany-7.jpg, vesennie-tyulpany-71_1.jpg, vesennie-tyulpany.jpg";;;;;;
"Букеты, Букеты/Тюльпаны, Стиль/Белый, Стиль/Желтый, Стиль/Красный, Стиль/Разноцветный, Стиль/Яркий, Композиции/Летние, Композиции/Весенние, По случаю/8 марта, По случаю/Поздравление, Кому/Женщине, Кому/Жене, Кому/Учителю, Кому/Маме";Нежность;1830.00;nezhnost;1;;;"25 цветков";;;;Нежность;"Весенние тюльпаны, Букеты";"Возможен вариан выбора цвета букета: белый, желтый, красный, микс.";"<p>Возможен вариан выбора цвета букета: белый, желтый, красный, микс.</p>";;"vesennie-tyulpany1.jpg, vesennie-tyulpany-7.jpg, vesennie-tyulpany-71_1.jpg, vesennie-tyulpany.jpg";;;;;;
"Букеты, Букеты/Тюльпаны, Стиль/Белый, Стиль/Желтый, Стиль/Красный, Стиль/Разноцветный, Стиль/Яркий, Композиции/Летние, Композиции/Весенние, По случаю/8 марта, По случаю/Поздравление, Кому/Женщине, Кому/Жене, Кому/Учителю, Кому/Маме";Нежность;2540.00;nezhnost;1;;;"35 цветков";;;;Нежность;"Весенние тюльпаны, Букеты";"Возможен вариан выбора цвета букета: белый, желтый, красный, микс.";"<p>Возможен вариан выбора цвета букета: белый, желтый, красный, микс.</p>";;"vesennie-tyulpany1.jpg, vesennie-tyulpany-7.jpg, vesennie-tyulpany-71_1.jpg, vesennie-tyulpany.jpg";;;;;;
"Букеты, Букеты/Тюльпаны, Стиль/Белый, Стиль/Желтый, Стиль/Красный, Стиль/Разноцветный, Стиль/Яркий, Композиции/Летние, Композиции/Весенние, По случаю/8 марта, По случаю/Поздравление, Кому/Женщине, Кому/Жене, Кому/Учителю, Кому/Маме";Нежность;3680.00;nezhnost;1;;;"51 цветок";;;;Нежность;"Весенние тюльпаны, Букеты";"Возможен вариан выбора цвета букета: белый, желтый, красный, микс.";"<p>Возможен вариан выбора цвета букета: белый, желтый, красный, микс.</p>";;"vesennie-tyulpany1.jpg, vesennie-tyulpany-7.jpg, vesennie-tyulpany-71_1.jpg, vesennie-tyulpany.jpg";;;;;;
"Букеты, Букеты/Хризантемы, Кому, Кому/Бабушке, Кому/Женщине, Кому/Жене, Кому/Любимой, Кому/Маме, Кому/Подруге, Кому/Учителю, Кому/Сестре, По случаю, По случаю/14 февраля, По случаю/8 марта, По случаю/День рождения, Композиции, Стиль/Белый";"Бал хризантем";3310.00;bal-hrizantem;1;;;"Букет большой (35-50см)";;;;"Бал хризантем";"Белоснежка, Букеты, Хризантемы";"декор 5 шт лента 1 шт  рускус 7 шт солидаго 7 шт хризантема кустовая 9 шт фетр 1 шт  сетка 1 шт";"<p>декор 5 шт<br />лента 1 шт<br /> рускус 7 шт<br />солидаго 7 шт<br />хризантема кустовая 9 шт<br />фетр 1 шт<br /> сетка 1 шт</p>";;belosnezhka_b.jpg;;;;;;
"Букеты, Букеты/Розы, Композиции, Стиль/Разноцветный, Кому, Кому/Бабушке, Кому/Дедушке, Кому/Женщине, Кому/Жене, Кому/Любимой, Кому/Маме, Кому/Подруге, Кому/Сестре, Кому/Учителю, По случаю, По случаю/14 февраля, По случаю/8 марта, По случаю/Благодарность, По случаю/Поздравление";"Осенние розы";8360.00;osennie-rozy;0;;;"Букет большой (35-50см)";;;;"Осенние розы";"В ритме фанданго, Букеты";"краспедия 12, лента 1, роза 60 см 39, рускус 30 шт.";"<p>краспедия 12 шт.&nbsp;&nbsp;<br />лента 1<span>&nbsp;шт.</span><br />роза 60 см 39<span>&nbsp;шт.</span><br />рускус 30<span>&nbsp;шт.</span></p>";;v-ritme-fandango_b.jpg;;;;;;
"Букеты, Букеты/Розы, Стиль, Стиль/Желтый, Кому, Кому/Бабушке, Кому/Дедушке, Кому/Женщине, Кому/Жене, Кому/Коллеге, Кому/Маме, Кому/Мужчине, Кому/Учителю, По случаю, По случаю/14 февраля, По случаю/8 марта, По случаю/Бизнес-поздравления, По случаю/День рождения";Солнечный;3610.00;solnechnyj;1;;;"Букет средний (25-30см)";;;;Солнечный;"Эйфория, Букеты, Розы";"роза 60 см 25 шт  лента 1 шт";"<p>роза 60 см 25 шт<br /> лента 1 шт</p>";;jejforija_b.jpg;;;;;;
"Букеты, Букеты/Розы, Композиции, Стиль/Оранжевый, Кому, Кому/Бабушке, Кому/Дедушке, Кому/Коллеге, Кому/Учителю, Кому/Сестре, Кому/Ребёнку, Кому/Подруге, По случаю, По случаю/Новый год";"Рождественская сказка";4750.00;rozhdestvenskaya-skazka;1;;;"Букет средний (25-30см)";;;;"Рождественская сказка";"Оранжевый Новый год, Букеты";"апельсин 1
декор бусины 3
декор звезда 1
ель нобилис 1
лента большая 2
мандарин 2
роза кустовая 8
роза 60 см 7
триферн (аспарагус)10
шар новогодний 3";"<p>апельсин 1 шт.<br />декор бусины 3<span>&nbsp;шт.</span><br />декор звезда 1<span>&nbsp;шт.</span><br />ель нобилис 1<span>&nbsp;шт.</span><br />лента большая 2<span>&nbsp;шт.</span><br />мандарин 2<span>&nbsp;шт.</span><br />роза кустовая 8<span>&nbsp;шт.</span><br />роза 60 см 7<span>&nbsp;шт.</span><br />триферн (аспарагус) 10<span>&nbsp;шт.</span><br />шар новогодний 3&nbsp;<span>&nbsp;шт.</span></p>";;oranzhevyj-novyj-god_b.jpg;;;;;;
"Букеты, Букеты/Розы, Кому, Кому/Женщине, Кому/Любимой, По случаю, По случаю/14 февраля, По случаю/8 марта, Композиции";"Зимнее серебро";1050.00;zimnee-serebro;1;;;"7 цветков";;;;"Зимнее серебро";"Букет из роз, Букеты, Розы";"Возможен вариан выбора цвета букета: белый, красный.";"<p><span>Возможен вариан выбора цвета букета: белый, красный.</span></p>";;"buket-iz-roz-7.jpg, buket-iz-roz.jpg, buket-iz-roz_1.jpg";;;;;;
"Букеты, Букеты/Розы, Кому, Кому/Женщине, Кому/Любимой, По случаю, По случаю/14 февраля, По случаю/8 марта, Композиции";"Зимнее серебро";1340.00;zimnee-serebro;1;;;"9 цветков";;;;"Зимнее серебро";"Букет из роз, Букеты, Розы";"Возможен вариан выбора цвета букета: белый, красный.";"<p><span>Возможен вариан выбора цвета букета: белый, красный.</span></p>";;"buket-iz-roz-7.jpg, buket-iz-roz.jpg, buket-iz-roz_1.jpg";;;;;;
"Букеты, Букеты/Розы, Кому, Кому/Женщине, Кому/Любимой, По случаю, По случаю/14 февраля, По случаю/8 марта, Композиции";"Зимнее серебро";1620.00;zimnee-serebro;1;;;"11 цветков";;;;"Зимнее серебро";"Букет из роз, Букеты, Розы";"Возможен вариан выбора цвета букета: белый, красный.";"<p><span>Возможен вариан выбора цвета букета: белый, красный.</span></p>";;"buket-iz-roz-7.jpg, buket-iz-roz.jpg, buket-iz-roz_1.jpg";;;;;;
